customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_imputed,purchases_per_year,dataset_block,spend_x_frequency,high_value_flag,low_value_flag,high_repeat_flag,low_repeat_flag,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,low_satisfaction,age_band,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,premium_shipping,digital_payment,category_code,segment_code,segment_label
2745,38,Female,Shirt,Clothing,66.0,Wyoming,M,Silver,Winter,3.3,0,Store Pickup,0,0,40,Credit Card,Monthly,0,12,organic_block,792.0,0,0,1,0,0.0,0,0,0,0,Mid-Age (35-49),0.3566970788315326,0.6982295918367347,Medium,High,0,1,1,S0,General Buyers
2746,28,Female,Boots,Footwear,98.0,Michigan,M,Magenta,Summer,4.1,0,Standard,0,0,44,Paypal,Bi-Weekly,0,26,organic_block,2548.0,1,0,1,0,0.0,0,1,0,0,Young Adult (25-34),0.5138143257302921,0.9066377551020408,High,High,0,1,2,S1,High-Value Loyal
2747,39,Female,Hoodie,Clothing,25.0,Ohio,M,Orange,Fall,3.7,0,Standard,0,0,21,Paypal,Every 3 Months,0,4,organic_block,100.0,0,1,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.2331548619447779,0.4459158163265306,Low,Medium,0,1,1,S0,General Buyers
2748,18,Female,Jeans,Clothing,62.0,West Virginia,M,Teal,Winter,3.1,0,Free Shipping,0,0,21,Credit Card,Every 3 Months,0,4,organic_block,248.0,0,0,0,0,0.0,0,0,0,0,Teen (18-24),0.1851548619447779,0.5717908163265306,Low,Medium,0,1,1,S0,General Buyers
2749,24,Female,Jacket,Outerwear,98.0,Virginia,L,Turquoise,Spring,3.0,0,Free Shipping,0,0,16,Venmo,Annually,0,1,organic_block,98.0,1,0,0,0,0.0,0,0,0,0,Teen (18-24),0.1318367346938775,0.697780612244898,Low,High,0,1,3,S1,High-Value Loyal
2750,64,Female,Jacket,Outerwear,53.0,Vermont,M,Cyan,Spring,3.4,0,Standard,0,0,15,Bank Transfer,Annually,0,1,organic_block,53.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.1577142857142857,0.5198035714285715,Low,Medium,0,0,3,S0,General Buyers
2751,51,Female,Sandals,Footwear,66.0,Alaska,L,Pink,Spring,2.7,0,2-Day Shipping,0,0,26,Paypal,Every 3 Months,0,4,organic_block,264.0,0,0,0,0,0.0,0,0,0,1,Senior (50-70),0.1837671068427371,0.5908010204081633,Low,Medium,1,1,2,S0,General Buyers
2752,27,Female,Dress,Clothing,52.0,Minnesota,S,Indigo,Fall,3.1,0,Free Shipping,0,0,50,Venmo,Monthly,0,12,organic_block,624.0,0,0,1,0,0.0,0,0,0,0,Young Adult (25-34),0.401921568627451,0.676,Medium,High,0,1,1,S0,General Buyers
2753,48,Female,Sweater,Clothing,64.0,Colorado,S,Peach,Winter,4.0,0,Free Shipping,0,0,30,Venmo,Bi-Weekly,0,26,organic_block,1664.0,0,0,0,0,0.0,0,1,0,0,Mid-Age (35-49),0.4201000400160063,0.6804591836734694,Medium,High,0,1,1,S0,General Buyers
2754,69,Female,Gloves,Accessories,59.0,Rhode Island,M,Beige,Spring,3.6,0,Next Day Air,0,0,48,Paypal,Quarterly,0,4,organic_block,236.0,0,0,1,0,0.0,0,0,0,0,Senior (50-70),0.3904609843937575,0.7264209183673469,Medium,High,1,1,0,S0,General Buyers
2755,59,Female,Sunglasses,Accessories,61.0,New Jersey,L,Gold,Summer,3.6,0,Free Shipping,0,0,21,Venmo,Bi-Weekly,0,26,organic_block,1586.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.3329979991996799,0.5974158163265306,Medium,Medium,0,1,0,S0,General Buyers
2756,59,Female,Belt,Accessories,97.0,Nevada,M,Indigo,Winter,3.3,0,Store Pickup,0,0,18,Credit Card,Annually,0,1,organic_block,97.0,1,0,0,0,0.0,0,0,0,0,Senior (50-70),0.1680816326530612,0.721609693877551,Low,High,0,1,0,S1,High-Value Loyal
2757,42,Female,Hat,Accessories,23.0,Minnesota,L,Violet,Winter,4.1,0,Free Shipping,0,0,41,Paypal,Monthly,0,12,organic_block,276.0,0,1,1,0,0.0,0,1,0,0,Mid-Age (35-49),0.4268195278111244,0.5632066326530613,Medium,Medium,0,1,0,S0,General Buyers
2758,39,Female,Hat,Accessories,98.0,Delaware,Xl,Brown,Fall,4.3,0,Next Day Air,0,0,11,Venmo,Monthly,0,12,organic_block,1176.0,1,0,0,1,0.0,0,1,0,0,Mid-Age (35-49),0.2591460584233693,0.7502704081632653,Low,High,1,1,0,S1,High-Value Loyal
2759,32,Female,Blouse,Clothing,98.0,Illinois,M,Purple,Summer,3.2,0,Standard,0,0,8,Bank Transfer,Bi-Weekly,0,26,organic_block,2548.0,1,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.221406162464986,0.6689642857142857,Low,High,0,0,1,S1,High-Value Loyal
2760,68,Female,Shoes,Footwear,59.0,Washington,M,Turquoise,Summer,3.9,0,Free Shipping,0,0,42,Cash,Every 3 Months,0,4,organic_block,236.0,0,0,1,0,0.0,0,0,0,0,Senior (50-70),0.3777262905162065,0.7138086734693877,Medium,High,0,0,2,S0,General Buyers
2761,41,Female,Skirt,Clothing,82.0,Alaska,S,Violet,Fall,5.0,0,Next Day Air,0,0,41,Credit Card,Bi-Weekly,0,26,organic_block,2132.0,1,0,1,0,0.0,0,1,1,0,Mid-Age (35-49),0.5674469787915166,0.8753316326530612,High,High,1,1,1,S1,High-Value Loyal
2762,31,Female,Sneakers,Footwear,82.0,Michigan,M,Purple,Fall,3.4,0,Next Day Air,0,0,3,Credit Card,Every 3 Months,0,4,organic_block,328.0,1,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.0989507803121248,0.5854540816326531,Low,Medium,1,1,2,S0,General Buyers
2763,58,Female,T-Shirt,Clothing,41.0,Georgia,M,Charcoal,Fall,3.8,0,Store Pickup,0,0,10,Debit Card,Every 3 Months,0,4,organic_block,164.0,0,0,0,1,0.0,0,0,0,0,Senior (50-70),0.1738079231692677,0.4657933673469387,Low,Medium,0,1,1,S0,General Buyers
2764,28,Female,Handbag,Accessories,52.0,West Virginia,M,Green,Fall,2.9,0,2-Day Shipping,0,0,35,Venmo,Quarterly,0,4,organic_block,208.0,0,0,0,0,0.0,0,0,0,1,Young Adult (25-34),0.2548691476590636,0.587469387755102,Low,Medium,1,1,0,S0,General Buyers
2765,63,Female,Sweater,Clothing,41.0,Arizona,Xl,White,Spring,2.6,0,Next Day Air,0,0,2,Debit Card,Weekly,0,52,organic_block,2132.0,0,0,0,1,0.0,0,0,0,1,Senior (50-70),0.2641224489795918,0.3529770408163265,Low,Low,1,1,1,S0,General Buyers
2766,64,Female,Gloves,Accessories,70.0,Colorado,M,Purple,Summer,4.3,0,2-Day Shipping,0,0,24,Credit Card,Quarterly,0,4,organic_block,280.0,0,0,0,0,0.0,0,1,0,0,Senior (50-70),0.2995222088835534,0.6940969387755102,Low,High,1,1,0,S0,General Buyers
2767,66,Female,Dress,Clothing,91.0,Tennessee,M,Cyan,Winter,2.8,0,Standard,0,0,47,Credit Card,Monthly,0,12,organic_block,1092.0,1,0,1,0,0.0,0,0,0,1,Senior (50-70),0.3595542216886754,0.8133188775510204,Medium,High,0,1,1,S1,High-Value Loyal
2768,31,Female,Dress,Clothing,95.0,Iowa,M,Green,Spring,4.5,0,Free Shipping,0,0,31,Cash,Monthly,0,12,organic_block,1140.0,1,0,0,0,0.0,0,1,1,0,Young Adult (25-34),0.3975950380152061,0.851186224489796,Medium,High,0,0,1,S1,High-Value Loyal
2769,55,Female,Blouse,Clothing,25.0,Kansas,M,Beige,Spring,3.8,0,2-Day Shipping,0,0,28,Paypal,Bi-Weekly,0,26,organic_block,650.0,0,1,0,0,0.0,0,0,0,0,Senior (50-70),0.3918551420568227,0.4876301020408162,Medium,Medium,1,1,1,S0,General Buyers
2770,32,Female,Shirt,Clothing,89.0,Oklahoma,L,Lavender,Fall,3.0,0,Standard,0,0,13,Cash,Weekly,0,52,organic_block,4628.0,1,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.363469387755102,0.6430994897959184,Medium,High,0,0,1,S1,High-Value Loyal
2771,50,Female,Boots,Footwear,44.0,Nebraska,S,Blue,Fall,3.3,0,Express,0,0,22,Bank Transfer,Quarterly,0,4,organic_block,176.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.2072773109243697,0.5101428571428571,Low,Medium,1,0,2,S0,General Buyers
2772,58,Female,Jacket,Outerwear,52.0,Maryland,S,Beige,Summer,3.1,0,2-Day Shipping,0,0,12,Bank Transfer,Fortnightly,0,26,organic_block,1352.0,0,0,0,1,0.0,0,0,0,0,Senior (50-70),0.2378959583833533,0.4821224489795919,Low,Medium,1,0,3,S0,General Buyers
2773,18,Female,Backpack,Accessories,94.0,Pennsylvania,L,Blue,Spring,3.5,0,Store Pickup,0,0,10,Bank Transfer,Every 3 Months,0,4,organic_block,376.0,1,0,0,1,0.0,0,0,0,0,Teen (18-24),0.1498079231692677,0.6796683673469388,Low,High,0,0,0,S1,High-Value Loyal
2774,39,Female,Pants,Clothing,98.0,Arizona,S,Maroon,Spring,4.6,0,Express,0,0,45,Bank Transfer,Quarterly,0,4,organic_block,392.0,1,0,1,0,0.0,0,1,1,0,Mid-Age (35-49),0.452093637454982,0.9417397959183672,Medium,High,1,0,1,S1,High-Value Loyal
2775,56,Female,Boots,Footwear,40.0,Oklahoma,L,Yellow,Fall,4.1,0,Standard,0,0,42,Credit Card,Quarterly,0,4,organic_block,160.0,0,0,1,0,0.0,0,1,0,0,Senior (50-70),0.3937262905162064,0.6426836734693877,Medium,High,0,1,2,S0,General Buyers
2776,37,Female,Socks,Clothing,25.0,Montana,L,Red,Fall,3.6,0,Free Shipping,0,0,16,Debit Card,Weekly,0,52,organic_block,1300.0,0,1,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.4298367346938775,0.4144056122448979,Medium,Low,0,1,1,S0,General Buyers
2777,46,Female,Scarf,Accessories,62.0,Wyoming,L,Green,Fall,2.9,0,Free Shipping,0,0,6,Bank Transfer,Annually,0,1,organic_block,62.0,0,0,0,1,0.0,0,0,0,1,Mid-Age (35-49),0.0626122448979591,0.4832602040816326,Low,Medium,0,0,0,S0,General Buyers
2778,52,Female,Blouse,Clothing,24.0,Idaho,M,Magenta,Fall,4.8,0,Standard,0,0,28,Credit Card,Every 3 Months,0,4,organic_block,96.0,0,1,0,0,0.0,0,1,1,0,Senior (50-70),0.3640120048019207,0.5432551020408163,Medium,Medium,0,1,1,S0,General Buyers
2779,70,Female,Belt,Accessories,57.0,Pennsylvania,L,Yellow,Spring,3.2,0,Standard,0,0,24,Credit Card,Bi-Weekly,0,26,organic_block,1482.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.3193653461384553,0.5712219387755102,Medium,Medium,0,1,0,S0,General Buyers
2780,61,Female,Sunglasses,Accessories,66.0,Montana,L,Blue,Winter,4.3,0,Express,0,0,14,Credit Card,Fortnightly,0,26,organic_block,1716.0,0,0,0,0,0.0,0,1,0,0,Senior (50-70),0.346140856342537,0.6255765306122448,Medium,High,1,1,0,S0,General Buyers
2781,33,Female,Boots,Footwear,70.0,Ohio,M,Charcoal,Winter,4.1,0,Next Day Air,0,0,29,Paypal,Fortnightly,0,26,organic_block,1820.0,0,0,0,0,0.0,0,1,0,0,Young Adult (25-34),0.4219775910364145,0.7076071428571428,Medium,High,1,1,2,S0,General Buyers
2782,65,Female,Sandals,Footwear,39.0,Mississippi,M,Blue,Spring,4.6,0,Standard,0,0,33,Paypal,Weekly,0,52,organic_block,2028.0,0,1,0,0,0.0,0,1,1,0,Senior (50-70),0.6139183673469388,0.6223903061224489,High,High,0,1,2,S0,General Buyers
2783,41,Female,Gloves,Accessories,34.0,Idaho,S,Cyan,Spring,3.8,0,Free Shipping,0,0,30,Paypal,Annually,0,1,organic_block,34.0,0,1,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.2815510204081632,0.5372091836734694,Low,Medium,0,1,0,S0,General Buyers
2784,19,Female,Skirt,Clothing,38.0,Virginia,M,Silver,Spring,4.5,0,Next Day Air,0,0,26,Credit Card,Quarterly,0,4,organic_block,152.0,0,1,0,0,0.0,0,1,1,0,Teen (18-24),0.3277671068427371,0.5763010204081633,Medium,Medium,1,1,1,S0,General Buyers
2785,33,Female,Skirt,Clothing,70.0,Idaho,M,Black,Winter,3.1,0,Express,0,0,12,Paypal,Every 3 Months,0,4,organic_block,280.0,0,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.1300528211284514,0.5608724489795919,Low,Medium,1,1,1,S0,General Buyers
2786,53,Female,Blouse,Clothing,80.0,Louisiana,S,Green,Summer,2.9,0,Next Day Air,0,0,13,Bank Transfer,Monthly,0,12,organic_block,960.0,0,0,0,1,0.0,0,0,0,1,Senior (50-70),0.159390956382553,0.5977244897959184,Low,Medium,1,0,1,S0,General Buyers
2787,54,Female,Handbag,Accessories,51.0,Colorado,M,Violet,Spring,3.8,0,Next Day Air,0,0,41,Debit Card,Every 3 Months,0,4,organic_block,204.0,0,0,1,0,0.0,0,0,0,0,Senior (50-70),0.3636038415366146,0.6677066326530612,Medium,High,1,1,0,S0,General Buyers
2788,36,Female,Boots,Footwear,79.0,West Virginia,Xl,Pink,Spring,4.1,0,Next Day Air,0,0,4,Venmo,Fortnightly,0,26,organic_block,2054.0,0,0,0,1,0.0,0,1,0,0,Mid-Age (35-49),0.2689163665466186,0.6194311224489796,Low,High,1,1,2,S0,General Buyers
2789,56,Female,Boots,Footwear,92.0,Rhode Island,M,Olive,Summer,3.1,0,Free Shipping,0,0,2,Credit Card,Annually,0,1,organic_block,92.0,1,0,0,1,0.0,0,0,0,0,Senior (50-70),0.0541224489795918,0.6061020408163266,Low,High,0,1,2,S1,High-Value Loyal
2790,28,Female,Sweater,Clothing,85.0,North Carolina,L,Orange,Fall,5.0,0,Express,0,0,28,Credit Card,Bi-Weekly,0,26,organic_block,2210.0,1,0,0,0,0.0,0,1,1,0,Young Adult (25-34),0.4878551420568227,0.8221301020408164,High,High,1,1,1,S1,High-Value Loyal
2791,34,Female,Socks,Clothing,63.0,Maine,M,Black,Spring,4.5,0,Free Shipping,0,0,24,Debit Card,Annually,0,1,organic_block,63.0,0,0,0,0,0.0,0,1,1,0,Young Adult (25-34),0.3008163265306123,0.6754719387755103,Low,High,0,1,1,S0,General Buyers
2792,43,Female,Gloves,Accessories,60.0,Iowa,M,Yellow,Fall,2.8,0,Express,0,0,14,Venmo,Fortnightly,0,26,organic_block,1560.0,0,0,0,0,0.0,0,0,0,1,Mid-Age (35-49),0.226140856342537,0.5093265306122449,Low,Medium,1,1,0,S0,General Buyers
2793,54,Female,Shorts,Clothing,44.0,Kentucky,L,Violet,Winter,3.2,0,Express,0,0,11,Credit Card,Weekly,0,52,organic_block,2288.0,0,0,0,1,0.0,0,0,0,0,Senior (50-70),0.3672244897959184,0.4480204081632652,Medium,Medium,1,1,1,S0,General Buyers
2794,37,Female,Boots,Footwear,57.0,Massachusetts,M,Silver,Spring,3.1,0,Standard,0,0,27,Debit Card,Bi-Weekly,0,26,organic_block,1482.0,0,0,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.3297326930772308,0.5805280612244899,Medium,Medium,0,1,2,S0,General Buyers
2795,33,Female,Jacket,Outerwear,24.0,New York,M,Gold,Fall,3.3,0,Standard,0,0,7,Cash,Fortnightly,0,26,organic_block,624.0,0,1,0,1,0.0,0,0,0,0,Young Adult (25-34),0.2232837134853941,0.3461122448979591,Low,Low,0,0,3,S5,Low-Value Occasional
2796,33,Female,Scarf,Accessories,35.0,Nebraska,M,Magenta,Winter,3.4,0,Store Pickup,0,0,49,Paypal,Annually,0,1,organic_block,35.0,0,1,1,0,0.0,0,0,0,0,Young Adult (25-34),0.3658775510204081,0.6145229591836735,Medium,High,0,1,0,S0,General Buyers
2797,55,Female,Jacket,Outerwear,73.0,Oklahoma,M,Red,Winter,3.8,0,Store Pickup,0,0,21,Cash,Annually,0,1,organic_block,73.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.2264489795918367,0.6619158163265305,Low,High,0,0,3,S0,General Buyers
2798,63,Female,Jewelry,Accessories,42.0,Oklahoma,M,Green,Winter,3.5,0,Express,0,0,10,Venmo,Every 3 Months,0,4,organic_block,168.0,0,0,0,1,0.0,0,0,0,0,Senior (50-70),0.1498079231692677,0.4521683673469387,Low,Medium,1,1,0,S0,General Buyers
2799,52,Female,Hoodie,Clothing,20.0,Rhode Island,Xl,Red,Winter,4.8,0,Store Pickup,0,0,37,Paypal,Weekly,0,52,organic_block,1040.0,0,1,0,0,0.0,0,1,1,0,Senior (50-70),0.654408163265306,0.5716734693877551,High,Medium,0,1,1,S0,General Buyers
2800,23,Female,T-Shirt,Clothing,89.0,Maine,L,Pink,Spring,3.9,0,Free Shipping,0,0,9,Bank Transfer,Every 3 Months,0,4,organic_block,356.0,1,0,0,1,0.0,0,0,0,0,Teen (18-24),0.1756854741896758,0.6766913265306121,Low,High,0,0,1,S1,High-Value Loyal
2801,70,Female,Shirt,Clothing,76.0,Arkansas,L,Violet,Fall,3.4,0,Free Shipping,0,0,14,Cash,Bi-Weekly,0,26,organic_block,1976.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.274140856342537,0.6153265306122448,Low,High,0,0,1,S0,General Buyers
2802,64,Female,Shirt,Clothing,56.0,New Mexico,M,Indigo,Winter,2.6,0,Express,0,0,30,Paypal,Annually,0,1,organic_block,56.0,0,0,0,0,0.0,0,0,0,1,Senior (50-70),0.1855510204081632,0.5614591836734694,Low,Medium,1,1,1,S0,General Buyers
2803,22,Female,Coat,Outerwear,100.0,Hawaii,L,Red,Fall,3.1,0,Store Pickup,0,0,42,Credit Card,Fortnightly,0,26,organic_block,2600.0,1,0,1,0,0.0,0,0,0,0,Teen (18-24),0.4215694277711085,0.8451836734693878,Medium,High,0,1,3,S1,High-Value Loyal
2804,46,Female,T-Shirt,Clothing,44.0,Idaho,M,Violet,Winter,3.3,0,Free Shipping,0,0,31,Bank Transfer,Monthly,0,12,organic_block,528.0,0,0,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.3015950380152061,0.556061224489796,Low,Medium,0,0,1,S0,General Buyers
2805,65,Female,Hoodie,Clothing,76.0,South Carolina,M,Cyan,Spring,2.8,0,Standard,0,0,48,Bank Transfer,Every 3 Months,0,4,organic_block,304.0,0,0,1,0,0.0,0,0,0,1,Senior (50-70),0.3264609843937574,0.7527959183673469,Medium,High,0,0,1,S0,General Buyers
2806,18,Female,Sunglasses,Accessories,97.0,Nevada,S,Black,Fall,4.3,0,Standard,0,0,48,Cash,Quarterly,0,4,organic_block,388.0,1,0,1,0,0.0,0,1,0,0,Teen (18-24),0.4464609843937575,0.9346709183673468,Medium,High,0,0,0,S1,High-Value Loyal
2807,45,Female,Blouse,Clothing,39.0,South Carolina,L,Purple,Spring,2.7,0,Standard,0,0,50,Credit Card,Annually,0,1,organic_block,39.0,0,1,1,0,0.0,0,0,0,1,Mid-Age (35-49),0.316,0.595125,Medium,Medium,0,1,1,S0,General Buyers
2808,56,Female,Hoodie,Clothing,100.0,Maryland,M,Charcoal,Spring,4.4,0,2-Day Shipping,0,0,10,Debit Card,Fortnightly,0,26,organic_block,2600.0,1,0,0,1,0.0,0,1,0,0,Senior (50-70),0.3296510604241697,0.7599183673469387,Medium,High,1,1,1,S1,High-Value Loyal
2809,49,Female,Skirt,Clothing,62.0,Tennessee,M,Beige,Spring,3.9,0,Free Shipping,0,0,45,Paypal,Every 3 Months,0,4,organic_block,248.0,0,0,1,0,0.0,0,0,0,0,Mid-Age (35-49),0.396093637454982,0.7422397959183673,Medium,High,0,1,1,S0,General Buyers
2810,66,Female,Shorts,Clothing,98.0,Arkansas,Xl,Teal,Summer,3.0,0,Standard,0,0,27,Debit Card,Quarterly,0,4,organic_block,392.0,1,0,0,0,0.0,0,0,0,0,Senior (50-70),0.2138895558223289,0.7539030612244898,Low,High,0,1,1,S1,High-Value Loyal
2811,27,Female,Jeans,Clothing,31.0,Arizona,M,Purple,Summer,4.0,0,Standard,0,0,10,Debit Card,Fortnightly,0,26,organic_block,806.0,0,1,0,1,0.0,0,1,0,0,Young Adult (25-34),0.2976510604241696,0.4340433673469387,Low,Medium,0,1,1,S5,Low-Value Occasional
2812,69,Female,Jacket,Outerwear,89.0,Ohio,M,Blue,Fall,3.7,0,Store Pickup,0,0,19,Credit Card,Quarterly,0,4,organic_block,356.0,1,0,0,0,0.0,0,0,0,0,Senior (50-70),0.2209099639855942,0.7157117346938775,Low,High,0,1,3,S1,High-Value Loyal
2813,66,Female,Hoodie,Clothing,91.0,North Dakota,Xl,Magenta,Fall,3.8,0,Store Pickup,0,0,1,Credit Card,Every 3 Months,0,4,organic_block,364.0,1,0,0,1,0.0,0,0,0,0,Senior (50-70),0.1187058823529411,0.6386249999999999,Low,High,0,1,1,S1,High-Value Loyal
2814,45,Female,Shirt,Clothing,50.0,Vermont,S,Maroon,Summer,3.3,0,2-Day Shipping,0,0,39,Debit Card,Quarterly,0,4,organic_block,200.0,0,0,1,0,0.0,0,0,0,0,Mid-Age (35-49),0.3113589435774309,0.6231275510204082,Medium,High,1,1,1,S0,General Buyers
2815,31,Female,T-Shirt,Clothing,32.0,Minnesota,L,Gold,Winter,3.6,0,Standard,0,0,14,Bank Transfer,Monthly,0,12,organic_block,384.0,0,1,0,0,0.0,0,0,0,0,Young Adult (25-34),0.2215134053621448,0.4348265306122449,Low,Medium,0,0,1,S0,General Buyers
2816,33,Female,Blouse,Clothing,67.0,Idaho,L,Black,Fall,3.9,0,Free Shipping,0,0,40,Venmo,Every 3 Months,0,4,organic_block,268.0,0,0,1,0,0.0,0,0,0,0,Young Adult (25-34),0.3654813925570228,0.7386045918367347,Medium,High,0,1,1,S0,General Buyers
2817,43,Female,Skirt,Clothing,28.0,Maryland,M,Black,Spring,3.5,0,Free Shipping,0,0,45,Venmo,Weekly,0,52,organic_block,1456.0,0,1,1,0,0.0,0,0,0,0,Mid-Age (35-49),0.5993877551020408,0.5694897959183673,High,Medium,0,1,1,S0,General Buyers
2818,25,Female,Backpack,Accessories,65.0,South Carolina,Xl,Yellow,Winter,3.4,0,Standard,0,0,6,Venmo,Weekly,0,52,organic_block,3380.0,0,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.3526122448979591,0.5263852040816327,Medium,Medium,0,1,0,S0,General Buyers
2819,46,Female,Shorts,Clothing,73.0,California,M,Turquoise,Fall,4.7,0,Next Day Air,0,0,12,Debit Card,Annually,0,1,organic_block,73.0,0,0,0,1,0.0,0,1,1,0,Mid-Age (35-49),0.2433469387755102,0.6699974489795918,Low,High,1,1,1,S0,General Buyers
2820,67,Female,Shirt,Clothing,27.0,Georgia,L,Lavender,Spring,3.0,0,Free Shipping,0,0,19,Cash,Monthly,0,12,organic_block,324.0,0,1,0,0,0.0,0,0,0,0,Senior (50-70),0.204125650260104,0.4024617346938776,Low,Low,0,0,1,S0,General Buyers
2821,26,Female,Backpack,Accessories,89.0,Vermont,L,Yellow,Summer,3.9,0,Free Shipping,0,0,5,Cash,Bi-Weekly,0,26,organic_block,2314.0,1,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.2590388155262104,0.6562831632653061,Low,High,0,0,0,S1,High-Value Loyal
2822,35,Female,Shoes,Footwear,72.0,Georgia,L,Olive,Summer,4.5,0,Standard,0,0,37,Venmo,Monthly,0,12,organic_block,864.0,0,0,0,0,0.0,0,1,1,0,Mid-Age (35-49),0.4343297318927571,0.7811734693877551,Medium,High,0,1,2,S0,General Buyers
2823,61,Female,Skirt,Clothing,37.0,New Jersey,S,Brown,Fall,4.1,0,Standard,0,0,33,Paypal,Quarterly,0,4,organic_block,148.0,0,1,0,0,0.0,0,1,0,0,Senior (50-70),0.3386242496998799,0.583640306122449,Medium,Medium,0,1,1,S0,General Buyers
2824,26,Female,Dress,Clothing,63.0,Utah,M,Olive,Summer,4.5,0,Standard,0,0,47,Debit Card,Bi-Weekly,0,26,organic_block,1638.0,0,0,1,0,0.0,0,1,1,0,Young Adult (25-34),0.5641816726690676,0.7928188775510204,High,High,0,1,1,S0,General Buyers
2825,39,Female,Hat,Accessories,90.0,Utah,M,Purple,Fall,4.0,0,Free Shipping,0,0,49,Debit Card,Quarterly,0,4,organic_block,360.0,1,0,1,0,0.0,0,1,0,0,Mid-Age (35-49),0.4285834333733493,0.8911479591836734,Medium,High,0,1,0,S1,High-Value Loyal
2826,69,Female,Handbag,Accessories,62.0,North Carolina,M,Yellow,Winter,4.3,0,2-Day Shipping,0,0,28,Bank Transfer,Annually,0,1,organic_block,62.0,0,0,0,0,0.0,0,1,0,0,Senior (50-70),0.3093061224489796,0.6795051020408163,Medium,High,1,0,0,S0,General Buyers
2827,32,Female,Handbag,Accessories,43.0,Florida,L,Brown,Fall,3.6,0,Express,0,0,23,Venmo,Annually,0,1,organic_block,43.0,0,0,0,0,0.0,0,0,0,0,Young Adult (25-34),0.2226938775510204,0.5288698979591837,Low,Medium,1,1,0,S0,General Buyers
2828,20,Female,Blouse,Clothing,96.0,Wisconsin,M,Magenta,Fall,3.1,0,Next Day Air,0,0,11,Bank Transfer,Bi-Weekly,0,26,organic_block,2496.0,1,0,0,1,0.0,0,0,0,0,Teen (18-24),0.2317735094037615,0.6695204081632653,Low,High,1,0,1,S1,High-Value Loyal
2829,25,Female,Scarf,Accessories,83.0,Tennessee,L,Lavender,Fall,2.6,0,Standard,0,0,33,Paypal,Quarterly,0,4,organic_block,332.0,1,0,0,0,0.0,0,0,0,1,Young Adult (25-34),0.2186242496998799,0.694890306122449,Low,High,0,1,0,S1,High-Value Loyal
2830,56,Female,Jewelry,Accessories,67.0,Arizona,Xl,Teal,Fall,3.4,0,Next Day Air,0,0,47,Cash,Weekly,0,52,organic_block,3484.0,0,0,1,0,0.0,0,0,0,0,Senior (50-70),0.6036326530612245,0.7443188775510204,High,High,1,0,0,S0,General Buyers
2831,63,Female,Skirt,Clothing,90.0,Oregon,L,Cyan,Spring,2.9,0,Store Pickup,0,0,13,Venmo,Every 3 Months,0,4,organic_block,360.0,1,0,0,1,0.0,0,0,0,1,Senior (50-70),0.1201752701080432,0.6414744897959184,Low,High,0,1,1,S1,High-Value Loyal
2832,34,Female,Hoodie,Clothing,53.0,Virginia,L,Pink,Winter,5.0,0,Express,0,0,4,Credit Card,Weekly,0,52,organic_block,2756.0,0,0,0,1,0.0,0,1,1,0,Young Adult (25-34),0.4683673469387755,0.5596811224489796,High,Medium,1,1,1,S0,General Buyers
2833,29,Female,Scarf,Accessories,37.0,Maryland,M,Magenta,Summer,4.6,0,Standard,0,0,40,Paypal,Quarterly,0,4,organic_block,148.0,0,1,1,0,0.0,0,1,1,0,Young Adult (25-34),0.4214813925570227,0.6493545918367347,Medium,High,0,1,0,S0,General Buyers
2834,43,Female,Jeans,Clothing,56.0,Arkansas,M,Teal,Fall,3.3,0,Free Shipping,0,0,19,Cash,Monthly,0,12,organic_block,672.0,0,0,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.228125650260104,0.5473367346938776,Low,Medium,0,0,1,S0,General Buyers
2835,39,Female,Jacket,Outerwear,43.0,Texas,M,Indigo,Fall,2.9,0,2-Day Shipping,0,0,17,Credit Card,Weekly,0,52,organic_block,2236.0,0,0,0,0,0.0,0,0,0,1,Mid-Age (35-49),0.3799591836734693,0.4562576530612245,Medium,Medium,1,1,3,S0,General Buyers
