customer_id,age,age_band,gender,category,season,location,purchase_amount,previous_purchases,purchases_per_year,spend_x_frequency,review_rating,subscription_status,discount_applied,promo_code_used,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,high_value_flag,high_repeat_flag,segment_code,segment_label,shipping_type,payment_method,premium_shipping,digital_payment
3107,62,Senior (50-70),Female,Footwear,Winter,Alabama,57.0,20,1,57.0,4.7,0,0,0,0.0,0,1,1,0.2923265306122449,0.640813775510204,Low,High,0,0,S0,General Buyers,Next Day Air,Paypal,1,1
3108,65,Senior (50-70),Female,Clothing,Winter,Hawaii,31.0,18,26,806.0,4.6,0,0,0,0.0,0,1,1,0.3946306522609043,0.510859693877551,Medium,Medium,0,0,S0,General Buyers,Standard,Credit Card,0,1
3109,50,Senior (50-70),Female,Clothing,Fall,Oregon,69.0,7,12,828.0,3.2,0,0,0,0.0,0,0,0,0.146656262505002,0.5369872448979592,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Paypal,1,1
3110,60,Senior (50-70),Female,Outerwear,Winter,Illinois,92.0,47,26,2392.0,4.3,0,0,0,0.0,0,1,0,0.5481816726690676,0.9076938775510204,High,High,1,1,S1,High-Value Loyal,Free Shipping,Bank Transfer,0,0
3111,19,Teen (18-24),Female,Accessories,Fall,Texas,46.0,2,26,1196.0,4.6,0,0,0,0.0,0,1,1,0.296671468587435,0.4948520408163265,Low,Medium,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
3112,21,Teen (18-24),Female,Accessories,Spring,Kansas,81.0,25,4,324.0,4.9,0,0,0,0.0,0,1,1,0.3536446578631453,0.7833239795918367,Medium,High,1,0,S1,High-Value Loyal,Free Shipping,Debit Card,0,1
3113,19,Teen (18-24),Female,Clothing,Fall,Texas,97.0,26,1,97.0,3.8,0,0,0,0.0,0,0,0,0.2570612244897959,0.7924260204081632,Low,High,1,0,S1,High-Value Loyal,Express,Venmo,1,1
3114,46,Mid-Age (35-49),Female,Clothing,Summer,Nebraska,93.0,2,52,4836.0,2.6,0,0,0,0.0,0,0,0,0.2641224489795918,0.5804770408163265,Low,Medium,1,0,S0,General Buyers,Express,Debit Card,1,1
3115,21,Teen (18-24),Female,Accessories,Spring,Arkansas,56.0,45,26,1456.0,4.7,0,0,0,0.0,0,1,1,0.567936774709884,0.7639897959183674,High,High,0,1,S0,General Buyers,Store Pickup,Venmo,0,1
3116,26,Young Adult (25-34),Female,Accessories,Fall,South Dakota,53.0,9,26,1378.0,4.1,0,0,0,0.0,0,1,0,0.2995286114445777,0.5311913265306122,Low,Medium,0,0,S0,General Buyers,Free Shipping,Bank Transfer,0,0
3117,50,Senior (50-70),Female,Outerwear,Spring,Montana,66.0,1,52,3432.0,3.7,0,0,0,0.0,0,0,0,0.346,0.52325,Medium,Medium,0,0,S0,General Buyers,Store Pickup,Venmo,0,1
3118,43,Mid-Age (35-49),Female,Clothing,Fall,Florida,50.0,4,26,1300.0,3.0,0,0,0,0.0,0,0,0,0.1809163665466186,0.4265561224489795,Low,Low,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
3119,61,Senior (50-70),Female,Clothing,Summer,Virginia,97.0,31,4,388.0,4.7,0,0,0,0.0,0,1,1,0.3743793517406963,0.8719362244897959,Medium,High,1,0,S1,High-Value Loyal,Standard,Debit Card,0,1
3120,63,Senior (50-70),Female,Footwear,Winter,Louisiana,79.0,21,4,316.0,4.7,0,0,0,0.0,0,1,1,0.3131548619447779,0.7421658163265307,Medium,High,0,0,S0,General Buyers,2-Day Shipping,Credit Card,1,1
3121,46,Mid-Age (35-49),Female,Clothing,Fall,Louisiana,76.0,32,26,1976.0,4.0,0,0,0,0.0,0,1,0,0.4323449379751901,0.7431632653061224,Medium,High,0,0,S0,General Buyers,Store Pickup,Debit Card,0,1
3122,63,Senior (50-70),Female,Clothing,Fall,Louisiana,38.0,16,52,1976.0,2.6,0,0,0,0.0,0,0,0,0.3498367346938775,0.411280612244898,Medium,Low,0,0,S0,General Buyers,Standard,Venmo,0,1
3123,23,Teen (18-24),Female,Clothing,Fall,Georgia,45.0,34,26,1170.0,3.0,0,0,0,0.0,0,0,0,0.3645898359343738,0.5577423469387756,Medium,Medium,0,0,S0,General Buyers,Express,Credit Card,1,1
3124,57,Senior (50-70),Female,Accessories,Fall,Iowa,77.0,40,26,2002.0,3.3,0,0,0,0.0,0,0,0,0.4253245298119247,0.7463545918367347,Medium,High,0,1,S0,General Buyers,Next Day Air,Venmo,1,1
3125,57,Senior (50-70),Female,Accessories,Summer,California,51.0,4,4,204.0,3.4,0,0,0,0.0,0,0,0,0.1050732292917166,0.4549311224489795,Low,Medium,0,0,S0,General Buyers,Standard,Cash,0,0
3126,33,Young Adult (25-34),Female,Outerwear,Spring,Oregon,26.0,3,4,104.0,4.0,0,0,0,0.0,0,1,0,0.1469507803121248,0.376454081632653,Low,Low,0,0,S5,Low-Value Occasional,Standard,Cash,0,0
3127,57,Senior (50-70),Female,Accessories,Winter,Maine,76.0,28,26,1976.0,2.6,0,0,0,0.0,0,0,0,0.2958551420568227,0.6387551020408163,Low,High,0,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
3128,55,Senior (50-70),Female,Accessories,Winter,Louisiana,94.0,43,4,376.0,3.4,0,0,0,0.0,0,0,0,0.3438487394957983,0.8420357142857143,Medium,High,1,1,S1,High-Value Loyal,Free Shipping,Credit Card,0,1
3129,65,Senior (50-70),Female,Outerwear,Fall,Arkansas,32.0,20,1,32.0,4.4,0,0,0,0.0,0,1,0,0.2683265306122449,0.5134387755102041,Low,Medium,0,0,S0,General Buyers,Standard,Cash,0,0
3130,60,Senior (50-70),Female,Footwear,Summer,Maryland,20.0,40,4,80.0,4.7,0,0,0,0.0,0,1,1,0.4294813925570228,0.5809795918367346,Medium,Medium,0,1,S0,General Buyers,Express,Venmo,1,1
3131,52,Senior (50-70),Female,Clothing,Summer,Vermont,20.0,34,4,80.0,4.5,0,0,0,0.0,0,1,1,0.3767466986794718,0.5383673469387755,Medium,Medium,0,0,S0,General Buyers,Store Pickup,Venmo,0,1
3132,34,Young Adult (25-34),Female,Outerwear,Fall,North Dakota,59.0,11,4,236.0,2.9,0,0,0,0.0,0,0,0,0.1079303721488595,0.4956454081632653,Low,Medium,0,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
3133,33,Young Adult (25-34),Female,Clothing,Summer,Michigan,97.0,26,4,388.0,4.2,0,0,0,0.0,0,1,0,0.3037671068427371,0.8164260204081633,Medium,High,1,0,S1,High-Value Loyal,Express,Cash,1,0
3134,58,Senior (50-70),Female,Clothing,Spring,Arkansas,68.0,29,26,1768.0,4.1,0,0,0,0.0,0,1,0,0.4219775910364145,0.6988571428571428,Medium,High,0,0,S0,General Buyers,Next Day Air,Cash,1,0
3135,35,Mid-Age (35-49),Female,Footwear,Spring,Kentucky,66.0,47,52,3432.0,4.4,0,0,0,0.0,0,1,0,0.6836326530612246,0.7999438775510204,High,High,0,1,S0,General Buyers,Store Pickup,Bank Transfer,0,0
3136,68,Senior (50-70),Female,Footwear,Spring,Indiana,85.0,48,26,2210.0,4.7,0,0,0,0.0,0,1,1,0.5863041216486595,0.9061709183673468,High,High,1,1,S1,High-Value Loyal,Free Shipping,Venmo,0,1
3137,58,Senior (50-70),Female,Clothing,Fall,Minnesota,32.0,29,26,832.0,3.1,0,0,0,0.0,0,0,0,0.3419775910364145,0.4813571428571428,Medium,Medium,0,0,S0,General Buyers,Next Day Air,Cash,1,0
3138,34,Young Adult (25-34),Female,Outerwear,Spring,Louisiana,44.0,14,12,528.0,2.7,0,0,0,0.0,0,0,0,0.1495134053621448,0.4333265306122449,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Bank Transfer,1,0
3139,47,Mid-Age (35-49),Female,Clothing,Fall,Kentucky,95.0,40,4,380.0,4.6,0,0,0,0.0,0,1,1,0.4214813925570227,0.9031045918367347,Medium,High,1,1,S1,High-Value Loyal,Next Day Air,Cash,1,0
3140,35,Mid-Age (35-49),Female,Accessories,Winter,Georgia,85.0,4,52,4420.0,4.4,0,0,0,0.0,0,1,0,0.4203673469387755,0.6636811224489796,Medium,High,1,0,S1,High-Value Loyal,Next Day Air,Venmo,1,1
3141,34,Young Adult (25-34),Female,Accessories,Summer,Alaska,44.0,37,52,2288.0,4.6,0,0,0,0.0,0,1,1,0.638408163265306,0.6646734693877551,High,High,0,0,S0,General Buyers,Free Shipping,Bank Transfer,0,0
3142,36,Mid-Age (35-49),Female,Accessories,Winter,Mississippi,30.0,47,26,780.0,4.9,0,0,0,0.0,0,1,1,0.5961816726690676,0.6724438775510204,High,High,0,1,S0,General Buyers,Express,Credit Card,1,1
3143,23,Teen (18-24),Female,Footwear,Winter,Kansas,21.0,1,4,84.0,4.0,0,0,0,0.0,0,1,0,0.1347058823529411,0.344375,Low,Low,0,0,S5,Low-Value Occasional,2-Day Shipping,Venmo,1,1
3144,68,Senior (50-70),Female,Clothing,Summer,Arizona,22.0,26,4,88.0,2.9,0,0,0,0.0,0,0,0,0.1997671068427371,0.4103010204081633,Low,Low,0,0,S0,General Buyers,Store Pickup,Cash,0,0
3145,23,Teen (18-24),Female,Footwear,Spring,Maine,70.0,12,4,280.0,2.6,0,0,0,0.0,0,0,0,0.0900528211284514,0.5308724489795918,Low,Medium,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
3146,57,Senior (50-70),Female,Accessories,Spring,Texas,29.0,16,26,754.0,4.6,0,0,0,0.0,0,1,1,0.3823857543017206,0.4919056122448979,Medium,Medium,0,0,S0,General Buyers,Standard,Paypal,0,1
3147,21,Teen (18-24),Female,Clothing,Winter,Virginia,83.0,19,1,83.0,4.9,0,0,0,0.0,0,1,1,0.3022040816326531,0.7614617346938776,Low,High,1,0,S1,High-Value Loyal,Free Shipping,Paypal,0,1
3148,45,Mid-Age (35-49),Female,Clothing,Winter,North Dakota,99.0,21,52,5148.0,4.3,0,0,0,0.0,0,1,0,0.5164489795918368,0.8056658163265306,High,High,1,0,S1,High-Value Loyal,Express,Credit Card,1,1
3149,37,Mid-Age (35-49),Female,Clothing,Fall,West Virginia,35.0,15,52,1820.0,4.3,0,0,0,0.0,0,1,0,0.4797142857142856,0.4950535714285714,High,Medium,0,0,S0,General Buyers,Free Shipping,Venmo,0,1
3150,18,Teen (18-24),Female,Accessories,Winter,North Carolina,40.0,9,1,40.0,4.6,0,0,0,0.0,0,1,1,0.2169795918367346,0.5043163265306122,Low,Medium,0,0,S0,General Buyers,Free Shipping,Venmo,0,1
3151,55,Senior (50-70),Female,Clothing,Spring,Georgia,25.0,7,26,650.0,2.6,0,0,0,0.0,0,0,0,0.1672837134853941,0.3084872448979592,Low,Low,0,0,S5,Low-Value Occasional,Express,Bank Transfer,1,0
3152,52,Senior (50-70),Female,Clothing,Fall,New Mexico,64.0,47,4,256.0,3.1,0,0,0,0.0,0,0,0,0.3443385354141657,0.7131938775510205,Medium,High,0,1,S0,General Buyers,2-Day Shipping,Bank Transfer,1,0
3153,49,Mid-Age (35-49),Female,Accessories,Fall,North Carolina,90.0,17,12,1080.0,3.1,0,0,0,0.0,0,0,0,0.1998807523009203,0.6738826530612245,Low,High,1,0,S1,High-Value Loyal,Store Pickup,Paypal,0,1
3154,56,Senior (50-70),Female,Clothing,Fall,Alabama,88.0,46,26,2288.0,3.1,0,0,0,0.0,0,0,0,0.4460592236894758,0.8130918367346939,Medium,High,1,1,S1,High-Value Loyal,Next Day Air,Venmo,1,1
3155,27,Young Adult (25-34),Female,Accessories,Winter,Connecticut,55.0,32,4,220.0,4.4,0,0,0,0.0,0,1,0,0.3565018007202881,0.6752882653061224,Medium,High,0,0,S0,General Buyers,Standard,Cash,0,0
3156,22,Teen (18-24),Female,Accessories,Fall,Montana,90.0,34,1,90.0,4.3,0,0,0,0.0,0,1,0,0.3460408163265306,0.8326173469387754,Medium,High,1,0,S1,High-Value Loyal,Free Shipping,Cash,0,0
3157,18,Teen (18-24),Female,Clothing,Winter,Montana,50.0,18,12,600.0,3.1,0,0,0,0.0,0,0,0,0.2060032012805122,0.503984693877551,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
3158,21,Teen (18-24),Female,Accessories,Fall,Maine,34.0,5,26,884.0,3.1,0,0,0,0.0,0,0,0,0.1950388155262105,0.3676581632653061,Low,Low,0,0,S5,Low-Value Occasional,Store Pickup,Debit Card,0,1
3159,30,Young Adult (25-34),Female,Accessories,Winter,Mississippi,77.0,44,12,924.0,4.9,0,0,0,0.0,0,1,1,0.5091868747499,0.8627627551020408,High,High,0,1,S0,General Buyers,2-Day Shipping,Credit Card,1,1
3160,62,Senior (50-70),Female,Accessories,Winter,Louisiana,89.0,4,4,356.0,2.9,0,0,0,0.0,0,0,0,0.0650732292917166,0.5911811224489796,Low,Medium,1,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
3161,28,Young Adult (25-34),Female,Accessories,Fall,Nebraska,87.0,37,26,2262.0,3.8,0,0,0,0.0,0,0,0,0.4469571828731492,0.804798469387755,Medium,High,1,0,S1,High-Value Loyal,Next Day Air,Cash,1,0
3162,66,Senior (50-70),Female,Clothing,Winter,Massachusetts,77.0,43,12,924.0,4.2,0,0,0,0.0,0,1,0,0.4470644257703081,0.8156607142857143,Medium,High,0,1,S0,General Buyers,2-Day Shipping,Cash,1,0
3163,66,Senior (50-70),Female,Footwear,Winter,Wisconsin,85.0,28,4,340.0,3.9,0,0,0,0.0,0,0,0,0.2920120048019207,0.7561301020408163,Low,High,1,0,S1,High-Value Loyal,Standard,Bank Transfer,0,0
3164,49,Mid-Age (35-49),Female,Clothing,Summer,Nebraska,66.0,36,12,792.0,2.8,0,0,0,0.0,0,0,0,0.2922072829131652,0.6478214285714285,Low,High,0,0,S0,General Buyers,Express,Cash,1,0
3165,40,Mid-Age (35-49),Female,Clothing,Winter,Arizona,32.0,16,1,32.0,2.6,0,0,0,0.0,0,0,0,0.0998367346938775,0.385030612244898,Low,Low,0,0,S0,General Buyers,Standard,Credit Card,0,1
3166,49,Mid-Age (35-49),Female,Outerwear,Spring,Hawaii,92.0,38,4,368.0,3.0,0,0,0,0.0,0,0,0,0.2812364945978391,0.7837755102040816,Low,High,1,1,S1,High-Value Loyal,Store Pickup,Bank Transfer,0,0
3167,19,Teen (18-24),Female,Clothing,Winter,Georgia,80.0,37,26,2080.0,2.7,0,0,0,0.0,0,0,0,0.3589571828731492,0.708173469387755,Medium,High,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
3168,24,Teen (18-24),Female,Clothing,Fall,Oregon,78.0,9,26,2028.0,2.8,0,0,0,0.0,0,0,0,0.1955286114445778,0.5625663265306122,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
3169,31,Young Adult (25-34),Female,Clothing,Spring,Montana,24.0,14,26,624.0,2.9,0,0,0,0.0,0,0,0,0.234140856342537,0.3578265306122449,Low,Low,0,0,S0,General Buyers,2-Day Shipping,Paypal,1,1
3170,35,Mid-Age (35-49),Female,Clothing,Fall,Georgia,59.0,3,52,3068.0,3.8,0,0,0,0.0,0,0,0,0.3662448979591836,0.5088290816326531,Medium,Medium,0,0,S0,General Buyers,Free Shipping,Venmo,0,1
3171,65,Senior (50-70),Female,Accessories,Spring,Rhode Island,41.0,10,26,1066.0,4.4,0,0,0,0.0,0,1,0,0.3296510604241697,0.5017933673469388,Medium,Medium,0,0,S0,General Buyers,Express,Credit Card,1,1
3172,68,Senior (50-70),Female,Accessories,Spring,Tennessee,26.0,26,26,676.0,3.1,0,0,0,0.0,0,0,0,0.323610244097639,0.4398010204081632,Medium,Medium,0,0,S0,General Buyers,Express,Bank Transfer,1,0
3173,57,Senior (50-70),Female,Clothing,Fall,Missouri,52.0,30,26,1352.0,3.7,0,0,0,0.0,0,0,0,0.3961000400160064,0.6099591836734695,Medium,High,0,0,S0,General Buyers,Standard,Debit Card,0,1
3174,69,Senior (50-70),Female,Clothing,Summer,Washington,46.0,32,26,1196.0,4.9,0,0,0,0.0,0,1,1,0.5043449379751901,0.6659132653061225,High,High,0,0,S0,General Buyers,Next Day Air,Paypal,1,1
3175,45,Mid-Age (35-49),Female,Clothing,Winter,Oklahoma,52.0,35,12,624.0,3.8,0,0,0,0.0,0,0,0,0.3660848339335734,0.641469387755102,Medium,High,0,0,S0,General Buyers,Store Pickup,Paypal,0,1
3176,35,Mid-Age (35-49),Female,Clothing,Fall,Connecticut,42.0,26,4,168.0,3.4,0,0,0,0.0,0,0,0,0.2397671068427371,0.5278010204081633,Low,Medium,0,0,S0,General Buyers,Store Pickup,Debit Card,0,1
3177,36,Mid-Age (35-49),Female,Footwear,Spring,Arkansas,37.0,39,12,444.0,4.6,0,0,0,0.0,0,1,1,0.4545746298519407,0.6442525510204081,Medium,High,0,1,S0,General Buyers,2-Day Shipping,Credit Card,1,1
3178,55,Senior (50-70),Female,Accessories,Fall,Missouri,52.0,31,12,624.0,3.2,0,0,0,0.0,0,0,0,0.2935950380152061,0.5850612244897959,Low,Medium,0,0,S0,General Buyers,Standard,Credit Card,0,1
3179,66,Senior (50-70),Female,Footwear,Spring,Washington,34.0,28,1,34.0,2.7,0,0,0,0.0,0,0,0,0.1813061224489796,0.4610051020408163,Low,Medium,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
3180,57,Senior (50-70),Female,Clothing,Spring,Idaho,88.0,12,26,2288.0,4.3,0,0,0,0.0,0,1,0,0.3338959583833533,0.7116224489795918,Medium,High,1,0,S1,High-Value Loyal,Free Shipping,Debit Card,0,1
3181,18,Teen (18-24),Female,Accessories,Fall,Montana,88.0,46,52,4576.0,3.8,0,0,0,0.0,0,0,0,0.6295102040816326,0.8550918367346938,High,High,1,1,S1,High-Value Loyal,Standard,Paypal,0,1
3182,31,Young Adult (25-34),Female,Outerwear,Summer,Montana,51.0,27,4,204.0,4.4,0,0,0,0.0,0,1,0,0.3258895558223289,0.6322780612244898,Medium,High,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
3183,50,Senior (50-70),Female,Accessories,Fall,Georgia,97.0,4,1,97.0,3.6,0,0,0,0.0,0,0,0,0.1063673469387755,0.6681811224489795,Low,High,1,0,S1,High-Value Loyal,Free Shipping,Credit Card,0,1
3184,50,Senior (50-70),Female,Footwear,Winter,Mississippi,56.0,14,4,224.0,3.5,0,0,0,0.0,0,0,0,0.174297719087635,0.5338265306122449,Low,Medium,0,0,S0,General Buyers,Standard,Cash,0,0
3185,61,Senior (50-70),Female,Clothing,Spring,Hawaii,53.0,30,4,212.0,4.2,0,0,0,0.0,0,1,0,0.3282569027611044,0.6443341836734694,Medium,High,0,0,S0,General Buyers,2-Day Shipping,Venmo,1,1
3186,52,Senior (50-70),Female,Clothing,Fall,Ohio,71.0,6,1,71.0,4.7,0,0,0,0.0,0,1,1,0.2066122448979592,0.6306352040816326,Low,High,0,0,S0,General Buyers,Express,Paypal,1,1
3187,38,Mid-Age (35-49),Female,Accessories,Winter,Virginia,93.0,43,1,93.0,4.8,0,0,0,0.0,0,1,1,0.4411428571428571,0.9216607142857144,Medium,High,1,1,S1,High-Value Loyal,Store Pickup,Venmo,0,1
3188,67,Senior (50-70),Female,Clothing,Winter,Texas,72.0,28,52,3744.0,3.2,0,0,0,0.0,0,0,0,0.4713061224489796,0.6572551020408164,High,High,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
3189,42,Mid-Age (35-49),Female,Clothing,Winter,Vermont,59.0,39,12,708.0,3.5,0,0,0,0.0,0,0,0,0.3665746298519408,0.6745025510204081,Medium,High,0,1,S0,General Buyers,Standard,Bank Transfer,0,0
3190,25,Young Adult (25-34),Female,Footwear,Summer,Kansas,87.0,30,26,2262.0,4.2,0,0,0,0.0,0,1,0,0.4361000400160064,0.7930841836734693,Medium,High,1,0,S1,High-Value Loyal,Store Pickup,Paypal,0,1
3191,41,Mid-Age (35-49),Female,Clothing,Fall,California,78.0,5,26,2028.0,3.4,0,0,0,0.0,0,0,0,0.2190388155262104,0.5781581632653061,Low,Medium,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
3192,62,Senior (50-70),Female,Clothing,Winter,Mississippi,68.0,42,4,272.0,4.7,0,0,0,0.0,0,1,1,0.4417262905162065,0.8011836734693878,Medium,High,0,1,S0,General Buyers,Store Pickup,Credit Card,0,1
3193,19,Teen (18-24),Female,Clothing,Fall,Iowa,76.0,20,26,1976.0,3.0,0,0,0,0.0,0,0,0,0.278875550220088,0.621938775510204,Low,High,0,0,S0,General Buyers,Free Shipping,Cash,0,0
3194,63,Senior (50-70),Female,Accessories,Winter,Virginia,99.0,35,26,2574.0,4.0,0,0,0,0.0,0,1,0,0.4507122849139656,0.859094387755102,Medium,High,1,0,S1,High-Value Loyal,Express,Credit Card,1,1
3195,43,Mid-Age (35-49),Female,Footwear,Summer,Maryland,52.0,10,26,1352.0,4.6,0,0,0,0.0,0,1,1,0.3456510604241696,0.5619183673469388,Medium,Medium,0,0,S0,General Buyers,Standard,Credit Card,0,1
3196,68,Senior (50-70),Female,Accessories,Spring,Missouri,58.0,36,4,232.0,4.9,0,0,0,0.0,0,1,1,0.4209915966386555,0.7388214285714286,Medium,High,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
3197,24,Teen (18-24),Female,Accessories,Winter,Wisconsin,59.0,21,26,1534.0,2.8,0,0,0,0.0,0,0,0,0.2689979991996798,0.5406658163265307,Low,Medium,0,0,S0,General Buyers,Express,Debit Card,1,1
3198,27,Young Adult (25-34),Female,Clothing,Spring,Maine,71.0,29,4,284.0,3.2,0,0,0,0.0,0,0,0,0.2421344537815126,0.6579821428571428,Low,High,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
3199,61,Senior (50-70),Female,Accessories,Winter,Pennsylvania,94.0,39,52,4888.0,2.8,0,0,0,0.0,0,0,0,0.5066530612244898,0.7856275510204082,High,High,1,1,S1,High-Value Loyal,Free Shipping,Debit Card,0,1
3200,59,Senior (50-70),Female,Accessories,Winter,Maine,40.0,16,12,480.0,4.2,0,0,0,0.0,0,1,0,0.2817583033213285,0.516030612244898,Low,Medium,0,0,S0,General Buyers,Express,Paypal,1,1
3201,67,Senior (50-70),Female,Clothing,Spring,Missouri,24.0,32,12,288.0,4.8,0,0,0,0.0,0,1,1,0.4277174869947979,0.5636632653061224,Medium,Medium,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
3202,46,Mid-Age (35-49),Female,Clothing,Fall,Vermont,38.0,34,12,456.0,2.8,0,0,0,0.0,0,0,0,0.2799623849539815,0.5151173469387755,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
3203,65,Senior (50-70),Female,Accessories,Fall,Wisconsin,37.0,38,1,37.0,4.5,0,0,0,0.0,0,1,1,0.3865306122448979,0.6331505102040816,Medium,High,0,1,S0,General Buyers,Standard,Venmo,0,1
3204,63,Senior (50-70),Female,Outerwear,Spring,New Jersey,29.0,14,1,29.0,4.1,0,0,0,0.0,0,1,0,0.2075918367346938,0.4517015306122449,Low,Medium,0,0,S0,General Buyers,Express,Venmo,1,1
3205,57,Senior (50-70),Female,Outerwear,Fall,New Mexico,92.0,23,26,2392.0,4.3,0,0,0,0.0,0,1,0,0.4012428971588635,0.7852448979591836,Medium,High,1,0,S1,High-Value Loyal,Free Shipping,Debit Card,0,1
3206,40,Mid-Age (35-49),Female,Clothing,Fall,Colorado,24.0,50,4,96.0,4.4,0,0,0,0.0,0,1,0,0.4667058823529412,0.6315000000000001,High,High,0,1,S0,General Buyers,2-Day Shipping,Bank Transfer,1,0
3207,36,Mid-Age (35-49),Female,Footwear,Winter,California,52.0,49,12,624.0,3.0,0,0,0,0.0,0,0,0,0.3877991196478592,0.6648979591836734,Medium,High,0,1,S0,General Buyers,Free Shipping,Paypal,0,1
3208,67,Senior (50-70),Female,Clothing,Summer,Arizona,29.0,14,1,29.0,2.7,0,0,0,0.0,0,0,0,0.0955918367346938,0.3677015306122449,Low,Low,0,0,S0,General Buyers,Next Day Air,Paypal,1,1
3209,61,Senior (50-70),Female,Accessories,Winter,Indiana,30.0,42,52,1560.0,3.3,0,0,0,0.0,0,0,0,0.5650204081632653,0.5509336734693878,High,Medium,0,1,S0,General Buyers,2-Day Shipping,Paypal,1,1
3210,64,Senior (50-70),Female,Footwear,Fall,Arkansas,31.0,39,1,31.0,4.3,0,0,0,0.0,0,1,0,0.3766530612244897,0.6000025510204081,Medium,High,0,1,S0,General Buyers,Standard,Debit Card,0,1
3211,30,Young Adult (25-34),Female,Clothing,Summer,Nevada,67.0,43,26,1742.0,2.9,0,0,0,0.0,0,0,0,0.4116918767507002,0.6939107142857143,Medium,High,0,1,S0,General Buyers,Express,Venmo,1,1
3212,53,Senior (50-70),Female,Clothing,Winter,Rhode Island,65.0,12,12,780.0,4.9,0,0,0,0.0,0,1,1,0.3132685074029612,0.6469974489795919,Medium,High,0,0,S0,General Buyers,Standard,Cash,0,0
3213,27,Young Adult (25-34),Female,Footwear,Winter,Wyoming,22.0,21,52,1144.0,3.6,0,0,0,0.0,0,0,0,0.4604489795918368,0.4267908163265306,High,Low,0,0,S0,General Buyers,2-Day Shipping,Debit Card,1,1
3214,27,Young Adult (25-34),Female,Accessories,Winter,Texas,56.0,33,12,672.0,3.3,0,0,0,0.0,0,0,0,0.3138399359743897,0.618765306122449,Medium,High,0,0,S0,General Buyers,Standard,Credit Card,0,1
3215,53,Senior (50-70),Female,Clothing,Spring,Washington,78.0,6,1,78.0,3.1,0,0,0,0.0,0,0,0,0.0786122448979592,0.5652602040816327,Low,Medium,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
3216,34,Young Adult (25-34),Female,Outerwear,Summer,Rhode Island,90.0,10,4,360.0,2.7,0,0,0,0.0,0,0,0,0.0858079231692677,0.6141683673469387,Low,High,1,0,S1,High-Value Loyal,Free Shipping,Paypal,0,1
3217,39,Mid-Age (35-49),Female,Clothing,Winter,Illinois,85.0,18,52,4420.0,3.4,0,0,0,0.0,0,0,0,0.4260816326530612,0.675109693877551,Medium,High,1,0,S1,High-Value Loyal,Next Day Air,Cash,1,0
3218,44,Mid-Age (35-49),Female,Accessories,Fall,Oregon,58.0,46,52,3016.0,3.4,0,0,0,0.0,0,0,0,0.5975102040816326,0.6998418367346939,High,High,0,1,S0,General Buyers,Express,Venmo,1,1
3219,37,Mid-Age (35-49),Female,Clothing,Fall,Florida,34.0,49,12,408.0,3.9,0,0,0,0.0,0,0,0,0.4597991196478591,0.6401479591836734,High,High,0,1,S0,General Buyers,Express,Paypal,1,1
3220,57,Senior (50-70),Female,Outerwear,Summer,Kansas,40.0,39,52,2080.0,3.5,0,0,0,0.0,0,0,0,0.5626530612244898,0.5913775510204082,High,Medium,0,1,S0,General Buyers,2-Day Shipping,Credit Card,1,1
3221,38,Mid-Age (35-49),Female,Accessories,Fall,North Dakota,29.0,16,12,348.0,4.1,0,0,0,0.0,0,1,0,0.2737583033213285,0.4619056122448979,Low,Medium,0,0,S0,General Buyers,Free Shipping,Cash,0,0
3222,21,Teen (18-24),Female,Clothing,Winter,New Hampshire,76.0,28,1,76.0,3.2,0,0,0,0.0,0,0,0,0.2213061224489796,0.6747551020408163,Low,High,0,0,S0,General Buyers,Standard,Cash,0,0
3223,45,Mid-Age (35-49),Female,Accessories,Fall,Texas,84.0,22,4,336.0,4.6,0,0,0,0.0,0,1,1,0.3112773109243697,0.7631428571428571,Medium,High,1,0,S1,High-Value Loyal,Store Pickup,Paypal,0,1
3224,68,Senior (50-70),Female,Clothing,Spring,Montana,65.0,36,26,1690.0,3.9,0,0,0,0.0,0,0,0,0.4488347338935574,0.7094464285714285,Medium,High,0,0,S0,General Buyers,Standard,Venmo,0,1
